0: 역곡상상시장 | Type: 상설장 | Addr: 경기도 부천시 원미구 부일로749번길 31 | Lat/Lon: 37.48757743,126.8118954 | Cycle: 매일
525: 용산종합큰시장 | Type: 상설장 | Addr: 대구광역시 달서구 달구벌대로 301길 187-11 | Lat/Lon: 35.85805075,128.5311686 | Cycle: 매일
526: 성서보성화성상가 | Type: 상설장 | Addr: 대구광역시 달서구 계대동문로 99 | Lat/Lon: 35.85566206,128.5041129 | Cycle: 매일
527: 월배시장 | Type: 상설장 | Addr: 대구광역시 달서구 월배로24길 13 | Lat/Lon: 35.81407718,128.5273978 | Cycle: 매일
528: 월배신시장 | Type: 상설장 | Addr: 대구광역시 달서구 월배로28안길 54 | Lat/Lon: 35.813256,128.5278755 | Cycle: 매일
529: 논공중앙시장 | Type: 상설장 | Addr: 대구광역시 달성군 논공읍 용호로2길 12 | Lat/Lon: 35.72838389,128.4465885 | Cycle: 매일
530: 현풍백년도깨비시장 | Type: 상설장+5일장 | Addr: 대구광역시 달성군 현풍읍 현풍로 6길 5 | Lat/Lon: 35.69475898,128.4422247 | Cycle: 5일+10일
531: 화원시장 | Type: 상설장 | Addr: 대구광역시 달성군 화원읍 비슬로512길 66 | Lat/Lon: 35.8012506,128.4997345 | Cycle: 1일+6일
532: 방촌시장 | Type: 상설장 | Addr: 대구광역시 동구 동촌로46길 2 | Lat/Lon: 35.88130271,128.6644257 | Cycle: 매일
533: 불로전통시장 | Type: 상설장+5일장 | Addr: 대구광역시 동구 반야월로1길 7 | Lat/Lon: 35.87460697,128.688976 | Cycle: 5일+10일
534: 반야월종합시장 | Type: 상설장 | Addr: 대구광역시 동구 율하동로 143 | Lat/Lon: 35.87240724,128.7024478 | Cycle: 1일+6일
535: 목련시장 | Type: 상설장 | Addr: 대구광역시 동구 반야월로30길 61-1 | Lat/Lon: 35.86998779,128.7046656 | Cycle: 매일
536: 동서시장 | Type: 상설장 | Addr: 대구광역시 동구 아양로 37길51-1 | Lat/Lon: 35.88820415,128.6333749 | Cycle: 매일
537: 평화시장 | Type: 상설장 | Addr: 대구광역시 동구 아양로 9길 6-6 | Lat/Lon: 35.88259424,128.6193963 | Cycle: 매일
538: 동대구역전시장 | Type: 상설장 | Addr: 대구광역시 동구 동부로 16길 18 | Lat/Lon: 35.87430058,128.6205438 | Cycle: 매일
539: 송라시장 | Type: 상설장 | Addr: 대구광역시 동구 동부로5길 10 | Lat/Lon: 35.87448493,128.6153117 | Cycle: 매일
540: 공항시장 | Type: 상설장 | Addr: 대구광역시 동구 해동로3길 6 | Lat/Lon: 35.8963962,128.6382503 | Cycle: 매일
541: 동구시장 | Type: 상설장 | Addr: 대구광역시 동구 효목로 8 | Lat/Lon: 35.87405704,128.6395727 | Cycle: 매일
542: 관음시장 | Type: 상설장 | Addr: 대구광역시 북구 관음중앙로 28길1 | Lat/Lon: 35.94492263,128.5472275 | Cycle: 매일
543: 구암시장 | Type: 상설장 | Addr: 대구광역시 북구 태암남로11길 18 | Lat/Lon: 35.926612,128.5541609 | Cycle: 매일
544: 팔달시장 | Type: 상설장 | Addr: 대구광역시 북구 팔달로 37길11 | Lat/Lon: 35.88904235,128.5708569 | Cycle: 매일
545: 팔달신시장 | Type: 상설장 | Addr: 대구광역시 북구 팔달로33길59 | Lat/Lon: 35.89068549,128.5659616 | Cycle: 매일
546: 동대구시장 | Type: 상설장 | Addr: 대구광역시 북구 대현로20길 30 | Lat/Lon: 35.88107854,128.6090909 | Cycle: 매일
547: 동대구신시장 | Type: 상설장 | Addr: 대구광역시 북구 대현로 100 | Lat/Lon: 35.88219175,128.6097877 | Cycle: 매일
548: 복현전통신시장 | Type: 상설장 | Addr: 대구광역시 북구 경진로1길 68 | Lat/Lon: 35.89327545,128.619193 | Cycle: 매일
549: 대명중앙시장 | Type: 상설장 | Addr: 대구광역시 남구 대명로20길 56 | Lat/Lon: 35.83680695,128.5677124 | Cycle: 매일
550: 관문상가시장 | Type: 상설장 | Addr: 대구광역시 남구 월배로 494 | Lat/Lon: 35.836547,128.5572825 | Cycle: 매일
551: 관문시장 | Type: 상설장 | Addr: 대구광역시 남구 관문시장2길 43 | Lat/Lon: 35.83553597,128.5590519 | Cycle: 매일
552: 광덕시장 | Type: 상설장 | Addr: 대구광역시 남구 자유6길50 | Lat/Lon: 35.83719185,128.582417 | Cycle: 매일
553: 남부시장 | Type: 상설장 | Addr: 대구광역시 남구 현충로 19길43 | Lat/Lon: 35.84140021,128.5769336 | Cycle: 매일
554: 대명시장 | Type: 상설장 | Addr: 대구광역시 남구 명덕로 60 | Lat/Lon: 35.85840896,128.5771586 | Cycle: 매일
555: 인제시장 | Type: 상설장+4일장 | Addr: 강원특별자치도 인제군 인제읍 인제로 178번길 14 | Lat/Lon: 38.06709944,128.1710826 | Cycle: 4일+9일
556: 성당시장 | Type: 상설장 | Addr: 대구광역시 남구 성당로 196 | Lat/Lon: 35.85017533,128.5729677 | Cycle: 매일
557: 영선신시장 | Type: 상설장 | Addr: 대구광역시 남구 중앙대로48길 36 | Lat/Lon: 35.85230042,128.5929228 | Cycle: 매일
558: 춘천풍물시장 | Type: 상설장 | Addr: 강원특별자치도 춘천시 영서로 2352-54 | Lat/Lon: 37.86622785,127.7195853 | Cycle: 2일+7일
559: 봉덕시장 | Type: 상설장 | Addr: 대구광역시 남구 대봉로17길5-3 | Lat/Lon: 35.84571394,128.6036931 | Cycle: 매일
560: 대명신시장 | Type: 상설장 | Addr: 대구광역시 남구 성당로60길 46 | Lat/Lon: 35.85774192,128.5766374 | Cycle: 매일
561: 서남시장 | Type: 상설장 | Addr: 대구광역시 달서구 달구벌대로 329길 17 | Lat/Lon: 35.85436588,128.5451779 | Cycle: 매일
562: 서남신시장 | Type: 상설장 | Addr: 대구광역시 달서구 달구벌대로329길 10 | Lat/Lon: 35.85400583,128.5459007 | Cycle: 매일
563: 월성청구시장 | Type: 상설장 | Addr:  | Lat/Lon: 35.82752932,128.5311131 | Cycle: 매일
564: 대곡시장 | Type: 상설장 | Addr: 대구광역시 달서구 도원로24 | Lat/Lon: 35.80758537,128.535454 | Cycle: 매일
565: 도원시장 | Type: 상설장 | Addr: 대구광역시 달서구 도원로동길 8 | Lat/Lon: 35.80756953,128.5367189 | Cycle: 매일
566: 서대구시장 | Type: 상설장 | Addr: 대구광역시 달서구 명덕로2길 30 | Lat/Lon: 35.86059821,128.5706868 | Cycle: 매일
567: 신내당시장 | Type: 상설장 | Addr: 대구광역시 달서구 야외음악당로39길 62 | Lat/Lon: 35.85461519,128.5538543 | Cycle: 매일
568: 대구예전우시장 | Type: 상설장 | Addr: 대구광역시 달서구 야외음악당로47길 111 | Lat/Lon: 35.85853653,128.5620298 | Cycle: 매일
569: 달서송림시장 | Type: 상설장 | Addr: 대구광역시 달서구 구마로 176 | Lat/Lon: 35.83685925,128.5470628 | Cycle: 매일
570: 춘천동부시장 | Type: 상설장 | Addr: 강원특별자치도 춘천시 동부시장길8 | Lat/Lon: 37.87723546,127.7341739 | Cycle: 매일
571: 보성은하상가 | Type: 상설장 | Addr: 대구광역시 달서구 월곡로 320 | Lat/Lon: 35.82357763,128.5342978 | Cycle: 매일
572: 상인영남화성상가 | Type: 상설장 | Addr: 대구광역시 달서구 상인서로 76 | Lat/Lon: 35.81651479,128.5425742 | Cycle: 매일
573: 대동시장 | Type: 상설장 | Addr: 대구광역시 달서구 상원로 22-24 | Lat/Lon: 35.81166479,128.5377894 | Cycle: 매일
574: 상원시장 | Type: 상설장 | Addr: 대구광역시 달서구 상인로9 | Lat/Lon: 35.80903113,128.5512909 | Cycle: 매일
575: 두류종합시장 | Type: 상설장 | Addr: 대구광역시 달서구 당산동길 9 | Lat/Lon: 35.84548989,128.5451496 | Cycle: 매일
576: 민락회타운시장 | Type: 상설장 | Addr: 부산광역시 수영구 민락수변로 1 | Lat/Lon: 35.15555236,129.1238191 | Cycle: 매일
577: 청하시장 | Type: 상설장 | Addr: 경상북도 포항시 북구 청하면 청하로 200번길 4 | Lat/Lon: 36.19707872,129.33967 | Cycle: 1일+6일
578: 죽도농산물시장 | Type: 상설장 | Addr: 경상북도 포항시 북구 죽도시장2길 18 | Lat/Lon: 36.03457995,129.3679641 | Cycle: 매일
579: 비아5일시장 | Type: 상설장 | Addr: 광주광역시 광산구 비아중앙로 26-1 | Lat/Lon: 35.22135885,126.8252669 | Cycle: 1일+6일
580: 송정5일시장 | Type: 3일장 | Addr: 광주광역시 광산구 광산로30번길 65 | Lat/Lon: 35.13708297,126.7969059 | Cycle: 3일+8일
581: 송정매일시장 | Type: 상설장 | Addr: 광주광역시 광산구 송정로 29번길 64 | Lat/Lon: 35.13745243,126.7968406 | Cycle: 매일
582: 샘고을시장 | Type: 상설장 | Addr: 전북특별차치도 정읍시 태평6길 25 | Lat/Lon: 35.56288287,126.8551048 | Cycle: 매일
583: 우산매일시장 | Type: 상설장 | Addr: 광주광역시 광산구 우산로 | Lat/Lon: 35.16218922,126.8035258 | Cycle: 매일
584: 덕산면전통시장 | Type: 상설장+4일장 | Addr: 충청북도 제천시 덕산면 약초로 3길 24 | Lat/Lon: 36.90858319,128.1679776 | Cycle: 4일+9일
585: 무등시장 | Type: 상설장 | Addr: 광주광역시 남구 군분로27 | Lat/Lon: 35.13592608,126.8945422 | Cycle: 매일
586: 밤고개자연시장(구 내덕자연시장) | Type: 상설장 | Addr: 충청북도 청주시 청원구 공항로 58번길 14 | Lat/Lon: 36.66241616,127.4886473 | Cycle: 매일
587: 대인시장 | Type: 상설장 | Addr: 광주광역시 동구 제봉로194번길 10 | Lat/Lon: 35.15409833,126.917243 | Cycle: 매일
588: 산수시장 | Type: 상설장 | Addr: 광주광역시 동구 필문대로192번길 17-1 | Lat/Lon: 35.15348435,126.929739 | Cycle: 매일
589: 남광주해뜨는시장 | Type: 상설장 | Addr: 광주광역시 동구 제봉로17번길 13-6 | Lat/Lon: 35.13896721,126.9212584 | Cycle: 매일
590: 남광주시장 | Type: 상설장 | Addr: 광주광역시 동구 제봉로17번길 18-6 | Lat/Lon: 35.13929961,126.9208082 | Cycle: 매일
591: 두암시장 | Type: 상설장 | Addr: 광주광역시 북구 금녕길 23 | Lat/Lon: 35.17157442,126.9293831 | Cycle: 매일
592: 말바우시장 | Type: 상설장+4일장 | Addr: 광주광역시 북구 동문대로97번길 55 | Lat/Lon: 35.1729756,126.9213684 | Cycle: 2일+4일+7일+9일
593: 운암시장 | Type: 상설장 | Addr: 광주광역시 북구 대자로 87 | Lat/Lon: 35.1733763,126.8820026 | Cycle: 매일
594: 동부시장 | Type: 상설장 | Addr: 광주광역시 북구 중문로9번길 39 | Lat/Lon: 35.1738826,126.9163398 | Cycle: 매일
595: 중흥시장 | Type: 상설장 | Addr: 광주광역시 북구 중흥로 154 | Lat/Lon: 35.1616112,126.9108534 | Cycle: 매일
596: 광주양동시장 | Type: 상설장 | Addr: 광주광역시 서구 천변좌로 238 | Lat/Lon: 35.15390747,126.9025538 | Cycle: 매일
597: 양동닭전길시장 | Type: 상설장 | Addr: 광주광역시 서구 천변좌로 262번길 4 | Lat/Lon: 35.1528177,126.9039928 | Cycle: 매일
598: 북평민속시장 | Type: 상설장+3일장 | Addr: 강원특별자치도 동해시 오일장길 32 | Lat/Lon: 37.48246871,129.1260256 | Cycle: 3일+8일
599: 양동복개상가 | Type: 상설장 | Addr: 광주광역시 서구 천변좌로 243 | Lat/Lon: 35.15359895,126.903926 | Cycle: 매일
600: 양동수산전통시장 | Type: 상설장 | Addr: 광주광역시 서구 천변좌로 246번길 16 | Lat/Lon: 35.15323947,126.9016656 | Cycle: 매일
601: 양동산업용품시장 | Type: 상설장 | Addr: 광주광역시 서구 독립로 205 | Lat/Lon: 35.15117026,126.9066176 | Cycle: 매일
602: 양동경열로시장 | Type: 상설장 | Addr: 광주광역시 서구 경열로 140-1 | Lat/Lon: 35.15367146,126.900842 | Cycle: 매일
603: 자유시장 | Type: 상설장 | Addr: 강원특별자치도 원주시 중앙시장길 11 | Lat/Lon: 37.35023035,127.9486266 | Cycle: 매일
604: 남목마성시장 | Type: 상설장 | Addr: 울산광역시 동구 남목17길 9 | Lat/Lon: 35.54272923,129.427385 | Cycle: 매일
605: 동울산종합시장 | Type: 상설장 | Addr: 울산광역시 동구 진성14길 77 | Lat/Lon: 35.50883546,129.4254273 | Cycle: 매일
606: 전하시장 상점가 | Type: 상설장 | Addr: 울산광역시 동구 녹수7길 32 | Lat/Lon: 35.51378343,129.4307337 | Cycle: 매일
607: 대송시장 | Type: 상설장 | Addr: 울산광역시 동구 대송1길 49 | Lat/Lon: 35.49947701,129.4212232 | Cycle: 매일
608: 월봉시장 | Type: 상설장 | Addr: 울산광역시 동구 화정6길 16 | Lat/Lon: 35.4949801,129.4248453 | Cycle: 매일
609: 호계공설시장 | Type: 상설장 | Addr: 울산광역시 북구 호계3길 17-11 | Lat/Lon: 35.62361423,129.3557466 | Cycle: 1일+6일
610: 화봉시장(화봉종합시장) | Type: 상설장 | Addr: 울산광역시 북구 상방로 94 | Lat/Lon: 35.5888166,129.3658234 | Cycle: 매일
611: 봉계공설시장 | Type: 상설장+4일장 | Addr: 울산광역시 울주군 두동면 계명3길 9 | Lat/Lon: 35.71338448,129.1991813 | Cycle: 4일+9일
612: 언양공설시장 | Type: 상설장 | Addr:  | Lat/Lon: 35.56280807,129.1258239833 | Cycle: 2일+7일
613: 언양종합상가시장 | Type: 상설장 | Addr: 울산광역시 울주군 언양읍 장터1길22 | Lat/Lon: 35.56370129,129.1256944 | Cycle: 매일
614: 언양알프스시장 | Type: 상설장 | Addr: 울산광역시 울주군 언양읍 장터1길 12-1 | Lat/Lon: 35.5637023,129.1252974 | Cycle: 2일+7일
615: 덕신2차시장 | Type: 상설장+5일장 | Addr: 울산광역시 울주군 온산읍 신온7길 69 | Lat/Lon: 35.42934746,129.3100214 | Cycle: 5일+10일
616: 덕신1차시장 | Type: 상설장+5일장 | Addr:  | Lat/Lon: 35.43524428,129.3093532 | Cycle: 5일+10일
617: 명덕시장 | Type: 상설장 | Addr: 대구광역시 남구 대명로 57길 10-46 | Lat/Lon: 35.84479169,128.5882688 | Cycle: 매일
618: 곡천공설시장 | Type: 상설장 | Addr: 울산광역시 울주군 웅촌면 곡천동문길 20-22 | Lat/Lon: 35.46589516,129.2099662 | Cycle: 1일+6일
619: 덕하시장(덕하공설시장) | Type: 상설장 | Addr: 울산광역시 울주군 청량읍 덕하장터길 9 | Lat/Lon: 35.49170116,129.3059222 | Cycle: 2일+7일
620: 병영시장 | Type: 상설장 | Addr: 울산광역시 중구 병영로14 | Lat/Lon: 35.57055602,129.3462842 | Cycle: 매일
621: 선우시장 | Type: 상설장 | Addr: 울산광역시 중구 곽남14길 37 | Lat/Lon: 35.57119003,129.3421705 | Cycle: 매일
622: 신울산종합시장 | Type: 상설장 | Addr: 울산광역시 중구 서원6길 11 | Lat/Lon: 35.56123791,129.3373619 | Cycle: 매일
623: 반구시장 | Type: 상설장 | Addr: 울산광역시 중구 반구정14길 13 | Lat/Lon: 35.55838456,129.3434151 | Cycle: 매일
624: 서동시장 | Type: 상설장 | Addr: 울산광역시 중구 동천5길 12 | Lat/Lon: 35.58134597,129.3469851 | Cycle: 매일
625: 성남프라자 | Type: 상설장 | Addr: 울산광역시 중구 중앙3길 6 | Lat/Lon: 35.55451452,129.3175561 | Cycle: 매일
626: 웰컴시티 | Type: 상설장 | Addr: 울산광역시 중구 젊음의2거리 29 | Lat/Lon: 35.5532821,129.319792 | Cycle: 매일
627: 중앙전통시장 | Type: 상설장 | Addr: 울산광역시 중구 중앙시장길 2 | Lat/Lon: 35.55518019,129.3222945 | Cycle: 매일
628: 옥골시장 | Type: 상설장 | Addr: 울산광역시 중구 중앙시장길17-7 | Lat/Lon: 35.55522127,129.3229683 | Cycle: 매일
629: 우정시장 | Type: 상설장 | Addr: 울산광역시 중구 당산5길 10 | Lat/Lon: 35.5546219,129.3100695 | Cycle: 매일
630: 황학시장 | Type: 상설장 | Addr: 서울특별시 중구 퇴계로85길 36 | Lat/Lon: 37.56738265,127.0197632 | Cycle: 매일
631: 자유상가 | Type: 상설장 | Addr: 서울특별시 중구 남대문로 36 | Lat/Lon: 37.56095891,126.9797744 | Cycle: 매일
632: 아트프라자 | Type: 상설장 | Addr: 서울특별시 중구 마장로1길 28 | Lat/Lon: 37.56918604,127.0128249 | Cycle: 매일
633: 우림골목시장 | Type: 상설장 | Addr: 서울특별시 중랑구 망우로62길 52-4 | Lat/Lon: 37.59677029,127.0982661 | Cycle: 매일
634: 중랑동부시장(동부골목시장) | Type: 상설장 | Addr: 서울특별시 중랑구 동일로109길 31-5 | Lat/Lon: 37.59150529,127.0784896 | Cycle: 매일
635: 동원전통종합시장 | Type: 상설장 | Addr: 서울특별시 중랑구 상봉로11길 27-3 | Lat/Lon: 37.58982861,127.0921089 | Cycle: 매일
636: 동원시장 | Type: 상설장 | Addr: 서울특별시 중랑구 면목로74길 45 | Lat/Lon: 37.58983934,127.0898896 | Cycle: 매일
637: 면목시장 | Type: 상설장 | Addr: 서울특별시 중랑구 면목로39길 11 | Lat/Lon: 37.57954367,127.0862998 | Cycle: 매일
638: 면목골목시장 | Type: 상설장 | Addr: 서울특별시 중랑구 사가정로50길 84 | Lat/Lon: 37.57749074,127.0844409 | Cycle: 매일
639: 사가정시장 | Type: 상설장 | Addr: 서울특별시 중랑구 면목로44길 16 | Lat/Lon: 37.58108117,127.0893792 | Cycle: 매일
640: 중랑교종합상가 | Type: 상설장 | Addr: 서울특별시 중랑구 망우로 32길 23 | Lat/Lon: 37.59294778,127.077121 | Cycle: 매일
641: 동성타워프라자 | Type: 상설장 | Addr: 서울특별시 중랑구 봉화산로 221 | Lat/Lon: 37.60804247,127.0972055 | Cycle: 매일
642: 신아타운 | Type: 상설장 | Addr: 서울특별시 중랑구 봉화산로 194 | Lat/Lon: 37.60645884,127.0947115 | Cycle: 매일
643: 태능엔터피아 | Type: 상설장 | Addr: 서울특별시 중랑구 동일로129길 35 | Lat/Lon: 37.59926352,127.0775053 | Cycle: 매일
644: 장미제일시장 | Type: 상설장 | Addr: 서울특별시 중랑구 동일로143길 36 | Lat/Lon: 37.60518362,127.0765334 | Cycle: 매일
645: 세종대평시장 | Type: 상설장+5일장 | Addr: 세종특별자치시 금남면 대평시장1길 17-2 | Lat/Lon: 36.46727471,127.2820631 | Cycle: 5일+10일
646: 부강전통시장 | Type: 상설장+5일장 | Addr: 세종특별자치시 부강면 부강5길 18 | Lat/Lon: 36.52850118,127.3688876 | Cycle: 5일+10일
647: 1913송정역시장(송정역전매일시장) | Type: 상설장 | Addr: 광주광역시 광산구 송정로 8번길 33 | Lat/Lon: 35.13555958,126.7915346 | Cycle: 매일
648: 세종전통시장 | Type: 상설장+4일장 | Addr: 세종특별자치시 조치원읍 조치원8길 42 | Lat/Lon: 36.59978855,127.3006053 | Cycle: 4일+9일
649: 울산산업공구월드 | Type: 상설장 | Addr: 울산광역시 남구 갈밭로 24 | Lat/Lon: 35.53578321,129.342636 | Cycle: 매일
650: (주)신정시장 | Type: 상설장 | Addr: 울산광역시 남구 월평로47번길 7 | Lat/Lon: 35.54233666,129.310282 | Cycle: 매일
651: 월곡시장 | Type: 상설장 | Addr: 광주광역시 광산구 사암로 300 | Lat/Lon: 35.17129717,126.8096437 | Cycle: 매일
652: 신정평화시장 | Type: 상설장 | Addr: 울산광역시 남구 봉월로 67번길 17 | Lat/Lon: 35.5383388,129.3035418 | Cycle: 매일
